instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4994,365.997,1082427,0.0514392,207.737,52.7244,66873,8,31,17.2722,0,20611,12826,78.7128,11.837,268.339,0.0245205,5.08349,0.0229502,4.61744
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4157,572.584,2352741,41.1874,388.923,63.0764,62109,8,31,17.4116,0,19360,11695,50.0896,16.7767,502.739,0.0199681,0.495355,0.0156635,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4157,332.607,1053693,0.055446,200.486,51.1901,62105,8,31,17.4115,0,19358,11695,58.9122,8.01008,259.043,0.0209959,4.73593,0.0213713,4.3112
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4232,524.563,2159920,38.2356,353.252,54.6836,58955,8,31,17.1891,0,17934,11544,50.2438,16.4646,455.139,0.018567,0.45442,0.0145955,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4232,307.829,978368,0.0423504,181.425,45.5739,58955,8,31,17.189,0,17931,11547,59.4039,8.38552,233.964,0.0206042,4.31795,0.0199319,3.92736
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,5538,788.467,3137736,55.6836,502.906,82.7984,86239,9,34,17.8387,0,27274,15846,96.1034,33.5745,654.519,0.0309731,0.718951,0.0218643,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,5538,494.123,1344732,0.0316013,279.979,64.2013,86269,9,34,17.84,0,27283,15852,114.592,16.0478,354.277,0.0348485,6.56202,0.0307484,5.95395
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4492,521.61,2147159,41.6674,344.742,54.9844,63093,7,31,17.1554,0,20928,10619,50.332,17.9279,450.571,0.02033,0.482674,0.0160592,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4492,306.384,963630,0.135988,178.312,45.2893,63089,7,31,17.155,0,20920,10625,59.8902,9.27479,231.058,0.0219411,4.38906,0.0197443,3.97822
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4595,515.013,2057294,37.3549,340.659,53.7082,57061,8,31,17.681,0,16922,11609,52.6511,19.4404,440.265,0.0183597,0.446303,0.0149435,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4595,305.791,931026,0.0431593,177.756,43.866,57061,8,31,17.6823,0,16932,11599,61.5286,10.146,228.298,0.0209107,4.14771,0.0183344,3.7634
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4662,620.645,2523359,46.8976,405.603,65.4368,71815,7,31,17.7672,0,22761,13147,66.69,22.0366,528.609,0.0233632,0.55613,0.0181928,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4662,364.146,1120482,0.0250038,210.666,52.3545,71811,7,31,17.7676,0,22762,13144,74.9052,10.6984,271.317,0.026089,5.14477,0.0240415,4.67129
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_8.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,5267,767.784,2909888,55.2236,506.429,78.2667,79215,9,32,17.5718,0,25027,14581,82.2592,29.4618,652.167,0.0289843,0.653352,0.0193892,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_8.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,5267,430.744,1267305,0.249385,240.447,61.6402,79237,9,32,17.5725,0,25031,14588,96.0812,14.2608,311.842,0.0292815,6.12423,0.0272124,5.56821
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_9.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4751,570.266,2358262,45.0524,373.324,58.5748,70823,9,33,17.2752,0,23875,11537,58.4176,21.6362,487.141,0.0226055,0.533409,0.0181718,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_9.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4751,345.837,1055305,0.240345,202.172,47.9401,70791,9,33,17.2743,0,23846,11550,69.4265,10.95,258.603,0.0260344,4.87976,0.0229508,4.42012
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_1.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2655,459.438,1973075,34.9575,383.366,13.5174,57385,5,38,18.5093,0,12640,16053,8.28751,6.54724,442.824,0.0112981,0.496508,0.0114026,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_1.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2655,231.722,887158,0.0115101,194.878,10.31,57385,5,38,18.5093,0,12639,16054,11.1799,2.67995,213.905,0.0130279,2.7544,0.0165287,2.29892
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_2.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2420,393.513,1729429,30.0164,328.619,11.5006,51115,7,35,18.505,0,10628,14930,6.71848,5.47665,379.771,0.0092647,0.431791,0.0104313,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_2.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2420,199.474,793823,0.0178907,168.184,9.10492,51115,7,35,18.505,0,10628,14930,8.83238,2.18867,185.025,0.0111081,2.3696,0.0142458,1.9809
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_3.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2655,631.921,2724592,43.8883,532.405,19.4416,71877,8,42,19.2592,0,15070,20869,11.0263,8.51959,609.937,0.0144599,0.673574,0.0153053,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_3.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2655,306.734,1217281,0.0440043,257.852,14.3614,71887,8,42,19.2599,0,15074,20870,14.7299,3.23078,283.388,0.0164921,3.76578,0.0222935,3.14882
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_4.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2666,554.386,2362510,42.8935,461.523,16.2835,68445,8,35,18.8457,0,14487,19736,10.5559,7.89159,533.807,0.013291,0.59735,0.0152852,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_4.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2666,273.993,1059691,0.0443868,229.722,12.1893,68445,8,35,18.8457,0,14487,19736,13.7393,3.20189,252.316,0.0155745,3.28156,0.0197786,2.73796
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_5.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2550,484.463,2139289,35.4921,405.136,14.658,60061,6,33,18.6411,0,11769,18262,8.7207,6.90903,466.903,0.0114368,0.534377,0.0129641,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_5.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2550,252.769,964100,0.0084699,213.349,11.2581,60063,6,33,18.6412,0,11770,18262,11.8634,2.84251,233.785,0.0133747,2.98171,0.0180775,2.49217
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_6.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2525,493.022,2122322,36.3204,413.751,14.663,59111,6,35,18.5424,0,12211,17345,8.34052,6.59915,476.216,0.0113176,0.526397,0.012083,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_6.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2525,246.245,960802,0.0197673,208.125,11.2639,59111,6,35,18.5424,0,12211,17345,10.8625,2.66649,228.469,0.0132916,2.96073,0.0173065,2.47859
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_7.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2698,451.467,1956724,33.6547,376.853,13.333,56233,7,37,18.3795,0,11036,17081,8.59874,6.5485,434.595,0.0107106,0.48337,0.0117173,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_7.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2698,237.469,906917,0.202805,199.55,10.5275,56229,7,37,18.378,0,11030,17085,11.6359,2.88321,219.077,0.0135591,2.67342,0.0164141,2.23117
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_8.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,3083,540.943,2217507,43.1224,445.998,15.085,69083,7,36,18.2643,0,14826,19716,12.5206,9.16372,517.155,0.0143873,0.582107,0.0149783,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_8.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,3083,279.322,1003613,0.0399629,232.477,11.7248,69083,7,36,18.2643,0,14826,19716,16.2285,3.87485,254.653,0.018361,3.15997,0.0201342,2.63551
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_9.txt,3,56,LP,breadth,noOB,mofvRevisited2,1,2560,511.314,2250093,37.2469,427.875,15.4572,62197,5,39,18.6528,0,12413,18686,9.47657,7.19175,492.666,0.0123595,0.550948,0.0127894,0
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_9.txt,3,56,WLP,breadth,noOB,mofvRevisited2,1,2560,266.93,1018350,0.108558,225.546,11.8678,62199,5,39,18.6527,0,12413,18687,12.4408,2.81671,247.189,0.0143296,3.10841,0.0184977,2.601
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_1.txt,4,56,LP,breadth,noOB,mofvRevisited2,0,16690,3600.04,10670076,95.7529,2253.49,416.478,116182,8,18,16.4793,0,17234,24262,464.697,316.224,2803.19,0.0732879,2.68497,0.0443597,0
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_1.txt,4,56,WLP,breadth,noOB,mofvRevisited2,0,16973,3600.05,7032291,0.479705,1666.79,431.546,230020,8,22,18.6204,0,48971,52601,1200.72,207.691,2143.93,0.134232,34.5266,0.442775,31.1769
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_10.txt,4,56,LP,breadth,noOB,mofvRevisited2,0,16815,3600.04,10567082,97.4298,2236.32,398.982,120377,8,19,16.6164,0,18241,26644,495.096,319.276,2770.37,0.0706231,2.59275,0.0375761,0
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_10.txt,4,56,WLP,breadth,noOB,mofvRevisited2,0,17135,3600.07,6794779,0.270893,1643.67,414.215,235475,8,23,18.9655,0,53420,55567,1242.31,209.493,2102.96,0.143847,32.4802,0.399055,29.2741
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_2.txt,4,56,LP,breadth,noOB,mofvRevisited2,0,17259,3600.04,10830995,91.3067,2234.91,414.263,114864,9,18,16.3635,0,15682,24378,452.7,353.677,2777.73,0.0741252,3.07445,0.0356772,0
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_2.txt,4,56,WLP,breadth,noOB,mofvRevisited2,0,17488,3600.05,7062523,0.549959,1636.13,433.572,230144,9,21,18.3313,0,48591,52455,1199.9,236.73,2115.7,0.137923,34.3358,0.50519,30.9446
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_3.txt,4,56,LP,breadth,noOB,mofvRevisited2,0,19453,3600.06,10539152,83.901,2205.46,401.679,104261,8,17,15.9536,0,13199,20418,443.395,415.611,2726.5,0.0710339,2.70355,0.0326149,0
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_3.txt,4,56,WLP,breadth,noOB,mofvRevisited2,0,19870,3600.09,6690419,0.443985,1587.51,427.926,208310,8,20,17.8143,0,42854,45155,1208.28,286.861,2057.96,0.134951,33.8166,1.18055,30.499
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_4.txt,4,56,LP,breadth,noOB,mofvRevisited2,0,14967,3600.15,10713228,92.2845,2321.9,459.587,109185,8,18,16.5218,0,14382,24699,403.466,269.176,2910.05,0.0703251,2.63336,0.0367868,0
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_4.txt,4,56,WLP,breadth,noOB,mofvRevisited2,0,15183,3600.06,7032717,0.513314,1740.36,432.869,238688,8,23,19.2898,1,55326,56848,1161.77,171.066,2220.05,0.144048,33.1585,1.05363,29.9182
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,33,WLP,breadth,noOB,med2,1,1118,13.4498,82928,0.0006099,10.3774,0.4992,18593,1,54,25.098,832,1734,6731,0.501425,0.208584,12.3205,0.002703,0.267304,0.0027985,0.212262
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,1118,12.9019,80109,0.0005767,10.1914,0.479673,17213,1,45,25.8167,673,2357,5577,0.336142,0.20452,11.9675,0.002264,0.248612,0.0025264,0.195317
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,33,WLP,breadth,noOB,rand,1,1118,12.6166,81072,0.0006023,9.91109,0.479074,17583,1,47,25.8176,688,2381,5723,0.327652,0.198373,11.7072,0.002259,0.242765,0.00248,0.195548
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,33,WLP,breadth,noOB,med2,1,657,5.79322,35686,0.0006019,4.77578,0.224142,7307,1,31,20.0837,577,930,2147,0.0546424,0.0543787,5.53123,0.0008938,0.098927,0.0009341,0.0790715
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,657,5.8468,37185,0.0006359,4.76914,0.233047,7675,1,38,21.5042,545,1212,2081,0.0631896,0.063456,5.55809,0.0009711,0.105185,0.0009417,0.0832087
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,33,WLP,breadth,noOB,rand,1,657,5.90416,36724,0.0006018,4.84985,0.230908,7541,1,38,21.4548,548,1162,2061,0.0599897,0.0620257,5.62582,0.0009254,0.101268,0.0009353,0.0816158
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,33,WLP,breadth,noOB,med2,1,404,16.8798,102878,0.0005696,13.7579,0.656849,21943,1,88,29.4822,940,775,9257,0.252592,0.116287,16.022,0.0025484,0.309127,0.0032087,0.247122
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,404,8.21879,50609,0.0020305,6.76583,0.320802,10315,1,54,22.2076,879,842,3437,0.0775645,0.0670866,7.84517,0.0012285,0.149997,0.001356,0.118296
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,33,WLP,breadth,noOB,rand,1,404,8.28238,51179,0.0010778,6.8231,0.325183,10381,1,43,21.9634,900,802,3489,0.079382,0.0663842,7.90951,0.0012733,0.14561,0.0014303,0.117923
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,33,WLP,breadth,noOB,med2,1,436,4.61675,28990,0.0005837,3.80246,0.184501,5837,1,55,20.8726,506,582,1831,0.0487926,0.0359805,4.41244,0.0007703,0.0759656,0.000684,0.0601889
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,436,4.93989,31651,0.0006317,4.02722,0.198222,6613,1,42,21.4469,599,728,1980,0.0558996,0.0437386,4.70533,0.0008409,0.0861984,0.0008463,0.0674688
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,33,WLP,breadth,noOB,rand,1,436,5.10414,32671,0.0011153,4.15686,0.203696,6853,1,38,21.3995,571,739,2117,0.0612107,0.0431948,4.85942,0.0008844,0.0877903,0.000846,0.069977
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,33,WLP,breadth,noOB,med2,1,2478,11.9582,71902,0.0014689,8.59819,0.388113,19359,1,115,32.4988,1975,3279,4426,0.741482,0.454414,10.3697,0.0030055,0.242585,0.0023263,0.190484
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,2478,12.1601,74210,0.0014581,8.84995,0.40112,20143,1,49,28.3901,2201,3354,4517,0.603432,0.469852,10.6812,0.003036,0.25303,0.0026535,0.196054
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,33,WLP,breadth,noOB,rand,1,2478,11.9857,72405,0.0015086,8.69886,0.395647,19525,1,53,28.581,2084,3305,4374,0.630452,0.474353,10.4869,0.0029994,0.243216,0.0025962,0.191633
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,33,WLP,breadth,noOB,med2,1,474,7.09776,45337,0.0005692,5.78231,0.270186,9569,1,47,23.6823,624,570,3591,0.0750901,0.0515615,6.76769,0.0012182,0.131103,0.0012613,0.105348
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,474,5.96844,38330,0.0014464,4.86474,0.226032,8141,1,46,23.2157,609,774,2688,0.0511851,0.048349,5.69602,0.00102,0.111441,0.0010182,0.0879656
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,33,WLP,breadth,noOB,rand,1,474,6.02968,38528,0.0009476,4.9197,0.227784,8173,1,50,23.4708,629,774,2684,0.052523,0.049797,5.75514,0.0010442,0.109465,0.001041,0.0885496
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,33,WLP,breadth,noOB,med2,1,958,6.54504,40117,0.0005852,5.06099,0.21999,10661,1,86,30.6699,1143,1456,2732,0.182924,0.124402,6.03214,0.0014943,0.131148,0.001251,0.10263
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,958,6.43262,39985,0.0010239,5.01529,0.222778,10521,1,45,27.7641,1072,1656,2533,0.130398,0.115634,5.98081,0.0013453,0.132435,0.0013342,0.102567
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,33,WLP,breadth,noOB,rand,1,958,6.20622,38795,0.0013691,4.85974,0.214853,10099,1,45,27.6673,1029,1599,2422,0.117658,0.108328,5.78635,0.0013333,0.123333,0.0012374,0.0977207
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,33,WLP,breadth,noOB,med2,1,824,101.154,642583,0.0005775,77.8078,4.18256,138515,1,83,35.028,7899,1492,59867,4.57388,0.983946,92.1283,0.0212668,2.08012,0.0225808,1.67493
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,824,21.4387,136140,0.000596,16.8591,0.816104,31763,1,49,27.4131,4147,1877,9858,0.506167,0.230692,19.957,0.0045388,0.458237,0.0045705,0.364842
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,33,WLP,breadth,noOB,rand,1,824,21.1808,134805,0.0006355,16.6058,0.807384,31749,1,47,26.8346,4031,1815,10029,0.506166,0.242628,19.6975,0.0044537,0.449603,0.0044913,0.365158
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,33,WLP,breadth,noOB,med2,1,153,16.065,99164,0.0005684,12.4753,0.500863,32873,1,41,25.8936,7263,263,8911,0.0798084,0.0722928,15.2858,0.0039966,0.373053,0.0046109,0.292738
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,153,13.6431,84702,0.0005808,10.5773,0.437158,27617,1,39,26.3674,6094,379,7336,0.0820332,0.0618076,12.9593,0.0034518,0.322166,0.0037851,0.249845
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,33,WLP,breadth,noOB,rand,1,153,14.409,93922,0.0005674,10.9529,0.471132,31409,1,44,27.7526,7035,535,8135,0.105369,0.0729184,13.6183,0.0039755,0.353361,0.0040767,0.278828
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_9_9.txt,3,33,WLP,breadth,noOB,med2,1,3336,11.0865,60778,0.000585,7.98942,0.339785,15577,1,53,25.2747,655,3577,3557,0.550217,0.749885,9.47208,0.0023745,0.203535,0.0022214,0.159203
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_9_9.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,3336,10.4838,60290,0.0005701,7.49869,0.343391,15055,1,48,27.0933,591,3733,3204,0.505701,0.736514,8.93286,0.0022408,0.198939,0.0020114,0.152949
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_9_9.txt,3,33,WLP,breadth,noOB,rand,1,3336,11.0015,60785,0.0005674,7.96287,0.353588,15169,1,46,27.0798,601,3739,3245,0.522956,0.742911,9.42587,0.0021975,0.197848,0.0020937,0.155787
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,45,WLP,breadth,noOB,med2,1,175,26.6768,152476,0.0006351,23.4153,1.19435,13409,1,74,25.8172,1385,238,5082,0.0270969,0.0580037,26.1712,0.0018631,0.288264,0.0024144,0.233302
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,175,27.1655,150413,0.0013709,23.9915,1.19094,12821,1,46,21.6807,1324,341,4746,0.0261376,0.0570776,26.6756,0.0017727,0.279234,0.0023322,0.227352
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,45,WLP,breadth,noOB,rand,1,175,25.9486,150827,0.0006537,22.7519,1.19619,12947,1,49,21.8435,1315,407,4752,0.0259321,0.0579198,25.4542,0.001728,0.281919,0.0023733,0.23204
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,45,WLP,breadth,noOB,med2,1,224,29.9509,173765,0.0006423,26.5728,1.40365,12165,1,40,14.8042,166,310,5607,0.0220783,0.0617137,29.4478,0.0016518,0.29123,0.0026248,0.235765
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,224,35.797,174161,0.000741,31.2037,2.59787,12235,1,43,15.0307,166,317,5635,0.0244039,0.0624816,35.283,0.0017139,0.29731,0.0026658,0.239036
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,45,WLP,breadth,noOB,rand,1,224,29.9937,174134,0.0006395,26.6114,1.4101,12227,1,41,14.9956,166,319,5629,0.0211246,0.0613125,29.4909,0.0016369,0.29161,0.0025563,0.238979
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,45,WLP,breadth,noOB,med2,1,2341,94.4698,506788,0.0006706,72.821,3.33566,100149,1,88,28.8519,12577,3432,34066,3.72407,1.3128,86.9982,0.0165852,1.4708,0.0161922,1.13387
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,2341,88.442,476707,0.0006323,68.7162,3.26638,85751,1,58,30.4063,9027,5418,28431,3.3787,1.48416,81.3678,0.0141899,1.37059,0.0156733,1.04704
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,45,WLP,breadth,noOB,rand,1,2341,91.5516,492890,0.0006422,71.2599,3.32555,89845,1,56,30.8716,9532,5177,30214,3.51249,1.40906,84.3798,0.0144623,1.38624,0.0156782,1.08685
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,45,WLP,breadth,noOB,med2,1,3110,122.591,614092,0.0009608,92.7956,4.00216,124671,1,67,33.6743,14301,5509,42526,7.07622,2.08963,110.3,0.0245307,1.89862,0.0219697,1.4585
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,3110,102.792,544119,0.0006528,78.1917,3.63199,101495,1,64,33.9469,10894,6027,33827,5.37239,1.83328,92.9222,0.0193066,1.6422,0.0180224,1.25747
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,45,WLP,breadth,noOB,rand,1,3110,99.5531,535022,0.0007499,75.6417,3.58606,99107,1,60,33.5451,10518,6122,32914,5.09126,1.9,89.9824,0.0185434,1.57863,0.0178159,1.24165
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,45,WLP,breadth,noOB,med2,1,85,25.7128,155644,0.00062,22.2985,1.08414,16551,1,35,17.2226,810,307,7159,0.0232601,0.0611963,25.2163,0.0021009,0.274476,0.002739,0.21549
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,85,25.8124,155217,0.0006063,22.3839,1.08099,16431,1,39,17.1552,786,432,6998,0.0225777,0.0616865,25.3131,0.0022018,0.276015,0.0028433,0.217177
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,45,WLP,breadth,noOB,rand,1,85,26.3428,155178,0.0006151,22.942,1.07847,16419,1,38,17.1285,792,399,7019,0.0227249,0.0607883,25.8483,0.0021326,0.270753,0.002909,0.212186
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,45,WLP,breadth,noOB,med2,1,598,97.5878,553916,0.0006393,71.8746,3.00219,165775,1,48,31.4691,37324,1427,44137,1.19398,0.598105,92.1289,0.0261271,2.12368,0.0228584,1.63626
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,598,86.2684,488396,0.0017044,64.1255,2.76312,140671,1,49,30.7049,32593,2253,35490,1.03224,0.545564,81.4803,0.0224285,1.86453,0.0195177,1.42425
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,45,WLP,breadth,noOB,rand,1,598,88.5898,496735,0.0006688,65.8424,2.83334,143085,1,47,30.7991,32798,2356,36389,1.12766,0.568808,83.6301,0.0232078,1.90087,0.019642,1.48501
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,45,WLP,breadth,noOB,med2,1,882,39.7516,227237,0.0006053,31.4808,1.42738,45789,1,46,28.0261,7003,1235,14657,0.686968,0.269976,37.7739,0.0068327,0.625258,0.0068912,0.482583
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,45,WLP,breadth,noOB,mofvRevisited2,1,882,40.7451,228387,0.0014045,32.3863,1.44407,45775,1,55,30.105,6839,2146,13903,0.716874,0.308567,38.6901,0.0069847,0.631699,0.0071078,0.481396
Forget21-PPP_15_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,45,WLP,breadth,noOB,rand,1,882,37.4805,211880,0.0006097,29.879,1.39258,40369,1,52,29.1967,5810,2018,12357,0.646839,0.289976,35.6174,0.0063199,0.56727,0.0063436,0.440311
